101787706;1;0;4;0;00;00;034;10;0;0;0;0;0;0;0;1;101788501;101785908;181;059;00434;00142;0573244;0624350;'XУДЯKOBO                    ';00;000;000000
101933303;1;0;1;0;00;00;034;15;0;0;0;0;0;0;0;3;000000000;000000000;000;000;00000;00000;0513951;1034326;'CЛЮДЯHKA 1                  ';04;209;000000
101324309;1;0;4;0;00;00;032;30;0;0;0;0;0;0;0;0;101325000;101150246;034;070;00081;00168;0514617;0310625;'ГOЛУБИЧИ                    ';00;000;000000
101072013;1;0;4;0;00;00;011;01;0;0;0;0;0;0;0;0;101072009;101058302;004;032;00009;00077;0584204;2950150;'ЛУГA 2                      ';03;006;000000
101178909;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101200002;101178504;039;028;00093;00067;0532547;0335448;'PЖAHИЦA                     ';01;038;000000
101594500;1;0;4;0;00;00;011;07;0;0;0;0;0;0;0;2;101594303;101593000;032;080;00076;00192;0530039;0391026;'ЛEБEДЯHЬ                    ';01;000;000000
101063809;1;0;4;0;00;00;011;01;0;0;0;0;0;0;0;2;101064106;101063006;040;069;00096;00165;0571818;0380145;'BЫCOKOE                     ';04;008;000000
101289503;1;0;3;0;00;00;011;05;0;0;0;0;0;0;2;0;000000000;000000000;000;000;00000;00000;0673017;0640459;'BOPKУTA                     ';02;000;000000
106602745;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;106601206;106601231;020;024;00060;00072;0513501;0151900;'CBEHTOШУB                   ';00;000;000000
107700690;2;0;9;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0450500;0215100;'AHИHA                       ';00;000;000000
108801227;2;0;2;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0491500;0220000;'ПAЛOTA ЗACT.                ';00;000;000000
101633809;1;0;4;0;00;00;034;09;0;0;0;0;0;0;0;0;101630001;101635448;025;221;00060;00530;0530746;0451419;'ЛEOHИДOBKA                  ';04;000;000000
101611405;1;0;4;0;00;00;033;08;0;0;0;0;0;0;0;0;101610603;101611509;026;003;00062;00007;0484150;0442902;'BOЛГOГPAД 2                 ';00;000;000000
101846336;1;0;4;0;00;00;034;12;0;0;0;0;0;0;0;3;101844701;101840109;331;012;00794;00029;0531724;0833710;'BЛACИXA                     ';02;000;000000
101592007;1;0;4;0;00;00;011;07;0;0;0;0;0;0;0;2;101591907;101592929;005;097;00012;00232;0522832;0395350;'ГPЯЗИ-OPЛOBCKИE             ';04;000;000000
101124203;1;0;4;0;00;00;011;27;0;0;0;0;0;0;0;4;101123408;101100500;032;030;00076;00072;0544109;0230140;'BИЛKABИШKИC                 ';00;000;000000
106601259;2;0;2;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0515301;0144501;'ГУБИHEK                     ';00;000;000000
107700168;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0443401;0272100;'CЛOБOЗИЯ                    ';00;000;000000
101328704;1;0;1;0;00;00;032;30;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0520235;0335656;'XУTOP-MИXAЙЛOBCKИЙ          ';00;000;000000
101037306;1;0;1;0;00;00;011;01;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0595748;0302733;'ПOЛЮCTPOBO                  ';00;000;000000
101854309;1;0;4;0;00;00;034;12;0;0;0;0;0;0;0;3;101851809;101854402;065;025;00117;00045;0553342;0840428;'ЧEБУЛA                      ';03;198;000000
104400235;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0473700;0205700;'OXAT-ПУCTAKOЧ               ';00;000;000000
101607720;1;0;2;1;00;00;034;07;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0521243;0435248;'БЛAГOДATKA                  ';00;000;000000
101757109;1;0;4;0;00;00;021;44;0;0;0;0;0;0;0;0;101757503;101756604;094;123;00225;00295;0373248;0591917;'APTЫK                       ';00;000;000000
101785005;1;0;4;0;00;00;034;10;0;0;0;0;0;0;1;1;101780800;101785908;011;096;00026;00230;0565613;0604805;'БEPEЗИT                     ';02;186;000000
107700933;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0471100;0241400;'БEKЛЯH ПE COMEШ             ';00;000;000000
101014709;1;0;3;0;00;00;011;01;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0665730;0302059;'AЛAKУPTИ                    ';04;003;000000
106602158;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;106601687;106601672;014;049;00042;00147;0523325;0160500;'KBИЛЬЧ                      ';00;000;000000
101363407;1;0;2;1;00;00;014;31;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0490420;0261030;'ГУCЯTИH                     ';00;000;000000
101154105;1;0;4;0;00;00;013;28;0;0;0;0;0;0;0;0;101155004;101153808;084;017;00201;00041;0521559;0292524;'ГOPOЧИЧИ                    ';00;024;000000
101593404;1;0;2;0;00;00;011;07;0;0;0;0;0;0;0;2;000000000;000000000;000;000;00000;00000;0524512;0381847;'CTAHOBAЯ                    ';00;000;000000
101263406;1;0;4;0;00;00;011;04;0;0;0;0;0;0;0;2;101264108;101263105;089;029;00213;00070;0561737;0414209;'CAPЫEBO                     ';02;067;000000
101876308;1;0;4;0;00;00;034;12;0;0;0;0;0;0;2;3;101875907;101880106;045;072;00081;00129;0561122;0863745;'ИЖMOPCKAЯ                   ';02;254;000000
105503179;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;105500753;105500787;010;028;00030;00084;0403010;0403010;'AHГEPCДOPФ                  ';00;000;000000
